recall,precision,threshold
1.0,0.11177347242921014,0.1787712723016739
1.0,0.11179013265762408,0.17906808853149414
1.0,0.11180679785330948,0.17910288274288177
1.0,0.11182346801848815,0.17917439341545105
1.0,0.11184014315538324,0.1792694479227066
1.0,0.11185682326621924,0.17931625247001648
1.0,0.11187350835322196,0.17934155464172363
1.0,0.11189019841861853,0.17937225103378296
1.0,0.11190689346463742,0.17945173382759094
1.0,0.11192359349350843,0.17951367795467377
1.0,0.11194029850746269,0.1796189844608307
1.0,0.11195700850873265,0.1796456277370453
1.0,0.1119737234995521,0.17968568205833435
1.0,0.11199044348215619,0.1797739714384079
1.0,0.11200716845878136,0.17981770634651184
1.0,0.11202389843166542,0.17984157800674438
1.0,0.1120406334030475,0.17995494604110718
1.0,0.11205737337516809,0.17999373376369476
1.0,0.11207411835026898,0.18000665307044983
1.0,0.11209086833059334,0.18019865453243256
1.0,0.11210762331838565,0.18023236095905304
1.0,0.11212438331589177,0.18029828369617462
1.0,0.11214114832535885,0.18030983209609985
1.0,0.11215791834903545,0.18031397461891174
1.0,0.11217469338917141,0.18045324087142944
1.0,0.11219147344801796,0.18048357963562012
1.0,0.11220825852782765,0.18062444031238556
1.0,0.1122250486308544,0.18063843250274658
1.0,0.11224184375935349,0.1806647777557373
1.0,0.1122586439155815,0.1807219684123993
1.0,0.1122754491017964,0.1807921677827835
1.0,0.11229225932025752,0.18083536624908447
1.0,0.11230907457322552,0.18090838193893433
1.0,0.1123258948629624,0.18099717795848846
1.0,0.11234272019173158,0.18103808164596558
1.0,0.11235955056179775,0.1810416579246521
1.0,0.11237638597542703,0.1810685694217682
1.0,0.11239322643488686,0.18108192086219788
1.0,0.11241007194244604,0.18108639121055603
1.0,0.11242692250037475,0.1811196506023407
1.0,0.11244377811094453,0.18113169074058533
1.0,0.11246063877642826,0.18113334476947784
1.0,0.11247750449910018,0.1812477707862854
1.0,0.11249437528123594,0.18127018213272095
1.0,0.11251125112511251,0.18129563331604004
1.0,0.11252813203300825,0.18131031095981598
1.0,0.11254501800720289,0.1813240796327591
1.0,0.11256190904997748,0.18134033679962158
1.0,0.11257880516361453,0.18142738938331604
1.0,0.11259570635039784,0.1814761459827423
1.0,0.11261261261261261,0.18148069083690643
1.0,0.11262952395254543,0.18165899813175201
1.0,0.11264644037248422,0.18176530301570892
1.0,0.11266336187471834,0.1819300800561905
1.0,0.11268028846153846,0.1820729374885559
1.0,0.11269722013523667,0.18211014568805695
1.0,0.1127141568981064,0.18213681876659393
1.0,0.11273109875244251,0.18214218318462372
1.0,0.11274804570054119,0.18216393887996674
1.0,0.11276499774470004,0.18217812478542328
1.0,0.11278195488721804,0.1821795552968979
1.0,0.11279891713039555,0.1821867823600769
1.0,0.11281588447653429,0.18223175406455994
1.0,0.11283285692793742,0.18224027752876282
1.0,0.11284983448690943,0.18231722712516785
1.0,0.11286681715575621,0.1823900192975998
1.0,0.11288380493678507,0.18241232633590698
1.0,0.11290079783230468,0.1824936866760254
1.0,0.11291779584462511,0.18249425292015076
1.0,0.11293479897605782,0.1826266646385193
1.0,0.11295180722891567,0.18265104293823242
1.0,0.11296882060551287,0.1826598346233368
1.0,0.1129858391081651,0.18272539973258972
1.0,0.1130028627391894,0.18277159333229065
1.0,0.11301989150090416,0.18296915292739868
1.0,0.11303692539562923,0.18311373889446259
1.0,0.11305396442568585,0.18328458070755005
1.0,0.11307100859339665,0.1834075152873993
1.0,0.11308805790108564,0.18343880772590637
1.0,0.11310511235107827,0.1835092157125473
1.0,0.11312217194570136,0.18359753489494324
1.0,0.11313923668728315,0.18364953994750977
1.0,0.11315630657815329,0.1837082803249359
1.0,0.11317338162064282,0.18374207615852356
1.0,0.11319046181708421,0.18378102779388428
1.0,0.11320754716981132,0.18381521105766296
1.0,0.11322463768115942,0.1838247925043106
1.0,0.1132417333534652,0.18385112285614014
1.0,0.11325883418906675,0.18397484719753265
1.0,0.11327594019030358,0.18416109681129456
1.0,0.11329305135951662,0.18417921662330627
1.0,0.1133101676990482,0.1842186599969864
1.0,0.11332728921124206,0.18424642086029053
1.0,0.1133444158984434,0.18432308733463287
1.0,0.1133615477629988,0.18433289229869843
1.0,0.11337868480725624,0.18435852229595184
1.0,0.11339582703356517,0.18437883257865906
1.0,0.11341297444427642,0.18463283777236938
1.0,0.11343012704174228,0.18478605151176453
1.0,0.11344728482831644,0.18499411642551422
1.0,0.11346444780635401,0.1851700246334076
1.0,0.11348161597821153,0.18534263968467712
1.0,0.11349878934624698,0.18537527322769165
1.0,0.11351596791281973,0.18538984656333923
1.0,0.11353315168029064,0.1854265183210373
1.0,0.11355034065102196,0.1854463368654251
1.0,0.11356753482737734,0.1855837106704712
1.0,0.11358473421172194,0.185634046792984
1.0,0.11360193880642229,0.18563923239707947
1.0,0.1136191486138464,0.18564164638519287
1.0,0.11363636363636363,0.1856924593448639
