analysis_set,fpr,tpr,threshold,roc_auc,n,n_pos,n_neg
original,0.30789550924567066,0.8429054054054054,0.59783363,0.8400072089259792,3999,592,3407
original,0.3093630760199589,0.8429054054054054,0.59632117,0.8400072089259792,3999,592,3407
original,0.3093630760199589,0.8445945945945946,0.59599173,0.8400072089259792,3999,592,3407
original,0.3105371294393895,0.8445945945945946,0.5955533,0.8400072089259792,3999,592,3407
original,0.31083064279424716,0.8462837837837838,0.59553725,0.8400072089259792,3999,592,3407
original,0.31083064279424716,0.847972972972973,0.5952502,0.8400072089259792,3999,592,3407
original,0.31141766950396244,0.847972972972973,0.5951057,0.8400072089259792,3999,592,3407
original,0.3120046962136777,0.847972972972973,0.5949047,0.8400072089259792,3999,592,3407
original,0.3219841502788377,0.847972972972973,0.58794194,0.8400072089259792,3999,592,3407
original,0.3219841502788377,0.8496621621621622,0.5873457,0.8400072089259792,3999,592,3407
original,0.32315820369826825,0.8496621621621622,0.58659256,0.8400072089259792,3999,592,3407
original,0.32315820369826825,0.8513513513513513,0.58656275,0.8400072089259792,3999,592,3407
original,0.32491928382741414,0.8513513513513513,0.58594537,0.8400072089259792,3999,592,3407
original,0.3255063105371294,0.8513513513513513,0.5857338,0.8400072089259792,3999,592,3407
original,0.32668036395656,0.8513513513513513,0.5848781,0.8400072089259792,3999,592,3407
original,0.32668036395656,0.8547297297297297,0.58484805,0.8400072089259792,3999,592,3407
original,0.33137657763428235,0.8547297297297297,0.58175063,0.8400072089259792,3999,592,3407
original,0.33196360434399763,0.8547297297297297,0.58162004,0.8400072089259792,3999,592,3407
original,0.3322571176988553,0.8547297297297297,0.58142924,0.8400072089259792,3999,592,3407
original,0.3328441444085706,0.8547297297297297,0.5812292,0.8400072089259792,3999,592,3407
original,0.3360727913120047,0.8547297297297297,0.5783619,0.8400072089259792,3999,592,3407
original,0.3360727913120047,0.856418918918919,0.57830805,0.8400072089259792,3999,592,3407
original,0.3387144115057235,0.856418918918919,0.57705224,0.8400072089259792,3999,592,3407
original,0.3393014382154388,0.856418918918919,0.57583714,0.8400072089259792,3999,592,3407
original,0.3442911652480188,0.856418918918919,0.5728984,0.8400072089259792,3999,592,3407
original,0.34487819195773406,0.856418918918919,0.57236993,0.8400072089259792,3999,592,3407
original,0.34487819195773406,0.8581081081081081,0.572296,0.8400072089259792,3999,592,3407
original,0.3463457587320223,0.8581081081081081,0.5719008,0.8400072089259792,3999,592,3407
original,0.3463457587320223,0.8597972972972973,0.5718584,0.8400072089259792,3999,592,3407
original,0.3469327854417376,0.8597972972972973,0.5716362,0.8400072089259792,3999,592,3407
original,0.3469327854417376,0.8614864864864865,0.57158136,0.8400072089259792,3999,592,3407
original,0.3495744056354564,0.8614864864864865,0.57004964,0.8400072089259792,3999,592,3407
original,0.3501614323451717,0.8614864864864865,0.57002443,0.8400072089259792,3999,592,3407
original,0.35045494570002933,0.8614864864864865,0.5698077,0.8400072089259792,3999,592,3407
original,0.35045494570002933,0.8631756756756757,0.569442,0.8400072089259792,3999,592,3407
original,0.3533900792486058,0.8631756756756757,0.56837237,0.8400072089259792,3999,592,3407
original,0.3533900792486058,0.8648648648648649,0.5682285,0.8400072089259792,3999,592,3407
original,0.3627825066040505,0.8648648648648649,0.56249976,0.8400072089259792,3999,592,3407
original,0.36336953331376576,0.8648648648648649,0.56247437,0.8400072089259792,3999,592,3407
original,0.36454358673319637,0.8648648648648649,0.5615392,0.8400072089259792,3999,592,3407
original,0.36454358673319637,0.8665540540540541,0.56127536,0.8400072089259792,3999,592,3407
original,0.36513061344291164,0.8665540540540541,0.5609963,0.8400072089259792,3999,592,3407
original,0.36513061344291164,0.8682432432432432,0.56097454,0.8400072089259792,3999,592,3407
original,0.3657176401526269,0.8682432432432432,0.56066763,0.8400072089259792,3999,592,3407
original,0.3657176401526269,0.8699324324324325,0.56050223,0.8400072089259792,3999,592,3407
original,0.36659818021719986,0.8699324324324325,0.5589994,0.8400072089259792,3999,592,3407
original,0.36659818021719986,0.8716216216216216,0.55885005,0.8400072089259792,3999,592,3407
original,0.3677722336366305,0.8716216216216216,0.5583738,0.8400072089259792,3999,592,3407
original,0.3677722336366305,0.8733108108108109,0.55820733,0.8400072089259792,3999,592,3407
original,0.3712943938949222,0.8733108108108109,0.55629075,0.8400072089259792,3999,592,3407
original,0.3712943938949222,0.875,0.55623174,0.8400072089259792,3999,592,3407
original,0.38332844144408573,0.875,0.5467184,0.8400072089259792,3999,592,3407
original,0.38332844144408573,0.8766891891891891,0.5466719,0.8400072089259792,3999,592,3407
original,0.38831816847666567,0.8766891891891891,0.5438696,0.8400072089259792,3999,592,3407
original,0.38831816847666567,0.8783783783783784,0.54351014,0.8400072089259792,3999,592,3407
original,0.3891987085412386,0.8783783783783784,0.5427083,0.8400072089259792,3999,592,3407
original,0.3891987085412386,0.8800675675675675,0.54265875,0.8400072089259792,3999,592,3407
original,0.3894922218960963,0.8800675675675675,0.5426177,0.8400072089259792,3999,592,3407
original,0.3894922218960963,0.8817567567567568,0.54254764,0.8400072089259792,3999,592,3407
original,0.39125330202524217,0.8817567567567568,0.54183507,0.8400072089259792,3999,592,3407
original,0.39184032873495744,0.8817567567567568,0.5417408,0.8400072089259792,3999,592,3407
original,0.3962430290578221,0.8817567567567568,0.539703,0.8400072089259792,3999,592,3407
original,0.3962430290578221,0.8834459459459459,0.5396882,0.8400072089259792,3999,592,3407
original,0.40504842970355154,0.8834459459459459,0.5351915,0.8400072089259792,3999,592,3407
original,0.40504842970355154,0.8851351351351351,0.5348071,0.8400072089259792,3999,592,3407
original,0.412973290284708,0.8851351351351351,0.53034246,0.8400072089259792,3999,592,3407
original,0.412973290284708,0.8868243243243243,0.5303373,0.8400072089259792,3999,592,3407
original,0.4138538303492809,0.8868243243243243,0.52992004,0.8400072089259792,3999,592,3407
original,0.4138538303492809,0.8885135135135135,0.52989876,0.8400072089259792,3999,592,3407
original,0.4147343704138538,0.8885135135135135,0.5293605,0.8400072089259792,3999,592,3407
original,0.4147343704138538,0.8902027027027027,0.5289817,0.8400072089259792,3999,592,3407
original,0.42001761080129146,0.8902027027027027,0.523842,0.8400072089259792,3999,592,3407
original,0.42001761080129146,0.8918918918918919,0.52368,0.8400072089259792,3999,592,3407
original,0.42207220428529496,0.8918918918918919,0.5227159,0.8400072089259792,3999,592,3407
original,0.42207220428529496,0.893581081081081,0.52263016,0.8400072089259792,3999,592,3407
original,0.42882301144702084,0.893581081081081,0.51939166,0.8400072089259792,3999,592,3407
original,0.42882301144702084,0.8952702702702703,0.5184754,0.8400072089259792,3999,592,3407
original,0.4294100381567361,0.8952702702702703,0.51831985,0.8400072089259792,3999,592,3407
original,0.43322571176988556,0.8952702702702703,0.5152693,0.8400072089259792,3999,592,3407
original,0.43322571176988556,0.8969594594594594,0.51495653,0.8400072089259792,3999,592,3407
original,0.43733489873789255,0.8969594594594594,0.5129435,0.8400072089259792,3999,592,3407
original,0.4379219254476079,0.8969594594594594,0.51281416,0.8400072089259792,3999,592,3407
original,0.4396830055767537,0.8969594594594594,0.5120001,0.8400072089259792,3999,592,3407
original,0.44027003228646905,0.8969594594594594,0.51139724,0.8400072089259792,3999,592,3407
original,0.44232462577047255,0.8969594594594594,0.51027703,0.8400072089259792,3999,592,3407
original,0.4432051658350455,0.8969594594594594,0.51027,0.8400072089259792,3999,592,3407
original,0.4470208394481949,0.8969594594594594,0.5086615,0.8400072089259792,3999,592,3407
original,0.4470208394481949,0.8986486486486487,0.5086001,0.8400072089259792,3999,592,3407
original,0.4476078661579102,0.8986486486486487,0.50850856,0.8400072089259792,3999,592,3407
original,0.4476078661579102,0.9003378378378378,0.5079475,0.8400072089259792,3999,592,3407
original,0.4481948928676255,0.9003378378378378,0.5078876,0.8400072089259792,3999,592,3407
original,0.4508365130613443,0.9003378378378378,0.5062472,0.8400072089259792,3999,592,3407
original,0.4508365130613443,0.902027027027027,0.5059122,0.8400072089259792,3999,592,3407
original,0.459348400352216,0.902027027027027,0.5002164,0.8400072089259792,3999,592,3407
original,0.4596419137070737,0.9037162162162162,0.5001912,0.8400072089259792,3999,592,3407
original,0.464338127384796,0.9037162162162162,0.49661022,0.8400072089259792,3999,592,3407
original,0.464338127384796,0.9054054054054054,0.49655142,0.8400072089259792,3999,592,3407
original,0.46551218080422657,0.9054054054054054,0.49573743,0.8400072089259792,3999,592,3407
original,0.46551218080422657,0.9070945945945946,0.49567634,0.8400072089259792,3999,592,3407
original,0.4696213677722336,0.9070945945945946,0.49350166,0.8400072089259792,3999,592,3407
original,0.4696213677722336,0.9087837837837838,0.49346083,0.8400072089259792,3999,592,3407
original,0.47079542119166423,0.9087837837837838,0.49228123,0.8400072089259792,3999,592,3407
original,0.47079542119166423,0.910472972972973,0.49225986,0.8400072089259792,3999,592,3407
original,0.47666568828881717,0.910472972972973,0.48790592,0.8400072089259792,3999,592,3407
original,0.47666568828881717,0.9121621621621622,0.48773456,0.8400072089259792,3999,592,3407
original,0.48106838861168183,0.9121621621621622,0.4855259,0.8400072089259792,3999,592,3407
original,0.48106838861168183,0.9138513513513513,0.4853837,0.8400072089259792,3999,592,3407
original,0.48224244203111244,0.9138513513513513,0.48515147,0.8400072089259792,3999,592,3407
original,0.4828294687408277,0.9138513513513513,0.48504546,0.8400072089259792,3999,592,3407
original,0.48869973583798065,0.9138513513513513,0.48062772,0.8400072089259792,3999,592,3407
original,0.48869973583798065,0.9155405405405406,0.48034787,0.8400072089259792,3999,592,3407
original,0.49280892280598765,0.9155405405405406,0.4786024,0.8400072089259792,3999,592,3407
original,0.49280892280598765,0.9172297297297297,0.47842222,0.8400072089259792,3999,592,3407
original,0.5060170237745818,0.9172297297297297,0.46963182,0.8400072089259792,3999,592,3407
original,0.5060170237745818,0.918918918918919,0.46961874,0.8400072089259792,3999,592,3407
original,0.5142353977105958,0.918918918918919,0.4643126,0.8400072089259792,3999,592,3407
original,0.5142353977105958,0.9206081081081081,0.46398383,0.8400072089259792,3999,592,3407
original,0.5309656589374817,0.9206081081081081,0.45322937,0.8400072089259792,3999,592,3407
original,0.5309656589374817,0.9222972972972973,0.45312846,0.8400072089259792,3999,592,3407
original,0.5324332257117699,0.9222972972972973,0.45147938,0.8400072089259792,3999,592,3407
original,0.5324332257117699,0.9239864864864865,0.45146686,0.8400072089259792,3999,592,3407
original,0.5350748459054887,0.9239864864864865,0.44991225,0.8400072089259792,3999,592,3407
original,0.5350748459054887,0.9256756756756757,0.4492736,0.8400072089259792,3999,592,3407
original,0.5383034928089228,0.9256756756756757,0.44704324,0.8400072089259792,3999,592,3407
original,0.5388905195186381,0.9256756756756757,0.44695503,0.8400072089259792,3999,592,3407
original,0.5503375403580862,0.9256756756756757,0.44077972,0.8400072089259792,3999,592,3407
original,0.5503375403580862,0.9273648648648649,0.44067875,0.8400072089259792,3999,592,3407
original,0.5509245670678016,0.9273648648648649,0.4405021,0.8400072089259792,3999,592,3407
original,0.5509245670678016,0.9290540540540541,0.4403503,0.8400072089259792,3999,592,3407
original,0.5535661872615204,0.9290540540540541,0.43848342,0.8400072089259792,3999,592,3407
original,0.5535661872615204,0.9307432432432432,0.4382775,0.8400072089259792,3999,592,3407
original,0.5591429410038157,0.9307432432432432,0.43651885,0.8400072089259792,3999,592,3407
original,0.5591429410038157,0.9324324324324325,0.4363641,0.8400072089259792,3999,592,3407
original,0.5611975344878192,0.9324324324324325,0.4353696,0.8400072089259792,3999,592,3407
original,0.5611975344878192,0.9341216216216216,0.43530434,0.8400072089259792,3999,592,3407
original,0.5667742882301144,0.9341216216216216,0.4319331,0.8400072089259792,3999,592,3407
original,0.5667742882301144,0.9358108108108109,0.4318683,0.8400072089259792,3999,592,3407
original,0.5732315820369827,0.9358108108108109,0.42824596,0.8400072089259792,3999,592,3407
original,0.5732315820369827,0.9375,0.42810288,0.8400072089259792,3999,592,3407
original,0.5735250953918404,0.9375,0.42808804,0.8400072089259792,3999,592,3407
original,0.5735250953918404,0.9391891891891891,0.42784616,0.8400072089259792,3999,592,3407
original,0.5776342823598474,0.9391891891891891,0.42621747,0.8400072089259792,3999,592,3407
original,0.5776342823598474,0.9408783783783784,0.42616355,0.8400072089259792,3999,592,3407
original,0.5802759025535662,0.9408783783783784,0.4251664,0.8400072089259792,3999,592,3407
original,0.5802759025535662,0.9425675675675675,0.42508328,0.8400072089259792,3999,592,3407
original,0.5811564426181391,0.9425675675675675,0.42488855,0.8400072089259792,3999,592,3407
original,0.5811564426181391,0.9442567567567568,0.42415446,0.8400072089259792,3999,592,3407
original,0.5873202230701496,0.9442567567567568,0.4204467,0.8400072089259792,3999,592,3407
original,0.5873202230701496,0.9459459459459459,0.4195162,0.8400072089259792,3999,592,3407
original,0.5887877898444379,0.9459459459459459,0.41867375,0.8400072089259792,3999,592,3407
original,0.5893748165541532,0.9459459459459459,0.41859767,0.8400072089259792,3999,592,3407
original,0.5902553566187262,0.9459459459459459,0.4180398,0.8400072089259792,3999,592,3407
original,0.5908423833284414,0.9459459459459459,0.41775227,0.8400072089259792,3999,592,3407
original,0.5964191370707367,0.9459459459459459,0.41388315,0.8400072089259792,3999,592,3407
original,0.597006163780452,0.9459459459459459,0.41387677,0.8400072089259792,3999,592,3407
original,0.5999412973290285,0.9459459459459459,0.4111565,0.8400072089259792,3999,592,3407
original,0.6005283240387438,0.9459459459459459,0.41085798,0.8400072089259792,3999,592,3407
original,0.601995890813032,0.9459459459459459,0.41028687,0.8400072089259792,3999,592,3407
original,0.6025829175227473,0.9459459459459459,0.41025645,0.8400072089259792,3999,592,3407
original,0.6034634575873202,0.9459459459459459,0.40993288,0.8400072089259792,3999,592,3407
original,0.6034634575873202,0.9476351351351351,0.40991783,0.8400072089259792,3999,592,3407
original,0.6157910184913413,0.9476351351351351,0.40292504,0.8400072089259792,3999,592,3407
original,0.6157910184913413,0.9493243243243243,0.4028623,0.8400072089259792,3999,592,3407
original,0.6207807455239214,0.9493243243243243,0.39814046,0.8400072089259792,3999,592,3407
original,0.6207807455239214,0.9510135135135135,0.39800304,0.8400072089259792,3999,592,3407
original,0.6216612855884943,0.9510135135135135,0.39667916,0.8400072089259792,3999,592,3407
original,0.6216612855884943,0.9527027027027027,0.396464,0.8400072089259792,3999,592,3407
original,0.6254769592016437,0.9527027027027027,0.39352316,0.8400072089259792,3999,592,3407
original,0.6254769592016437,0.9543918918918919,0.3928756,0.8400072089259792,3999,592,3407
original,0.6269445259759319,0.9543918918918919,0.39160666,0.8400072089259792,3999,592,3407
original,0.6269445259759319,0.956081081081081,0.39128494,0.8400072089259792,3999,592,3407
original,0.6272380393307896,0.956081081081081,0.39109957,0.8400072089259792,3999,592,3407
original,0.6272380393307896,0.9577702702702703,0.3910662,0.8400072089259792,3999,592,3407
original,0.634282359847373,0.9577702702702703,0.3861159,0.8400072089259792,3999,592,3407
original,0.635162899911946,0.9577702702702703,0.38602212,0.8400072089259792,3999,592,3407
original,0.6357499266216613,0.9577702702702703,0.38579887,0.8400072089259792,3999,592,3407
original,0.6357499266216613,0.9594594594594594,0.38487414,0.8400072089259792,3999,592,3407
original,0.6392720868799531,0.9594594594594594,0.38199487,0.8400072089259792,3999,592,3407
original,0.6392720868799531,0.9611486486486487,0.381535,0.8400072089259792,3999,592,3407
original,0.6460228940416789,0.9611486486486487,0.37669063,0.8400072089259792,3999,592,3407
original,0.6460228940416789,0.9628378378378378,0.3764969,0.8400072089259792,3999,592,3407
original,0.6477839741708248,0.9628378378378378,0.37539095,0.8400072089259792,3999,592,3407
original,0.6477839741708248,0.964527027027027,0.37484932,0.8400072089259792,3999,592,3407
original,0.6501320810096859,0.964527027027027,0.3730164,0.8400072089259792,3999,592,3407
original,0.6501320810096859,0.9662162162162162,0.372801,0.8400072089259792,3999,592,3407
original,0.6595245083651307,0.9662162162162162,0.36593312,0.8400072089259792,3999,592,3407
original,0.6595245083651307,0.9679054054054054,0.36576176,0.8400072089259792,3999,592,3407
original,0.6606985617845612,0.9679054054054054,0.3647912,0.8400072089259792,3999,592,3407
original,0.6612855884942765,0.9679054054054054,0.36447883,0.8400072089259792,3999,592,3407
original,0.6648077487525682,0.9679054054054054,0.36131117,0.8400072089259792,3999,592,3407
original,0.6653947754622835,0.9679054054054054,0.36127147,0.8400072089259792,3999,592,3407
original,0.677428823011447,0.9679054054054054,0.3501544,0.8400072089259792,3999,592,3407
original,0.677428823011447,0.9695945945945946,0.34969997,0.8400072089259792,3999,592,3407
original,0.6830055767537423,0.9695945945945946,0.34735703,0.8400072089259792,3999,592,3407
original,0.6830055767537423,0.9712837837837838,0.34689474,0.8400072089259792,3999,592,3407
original,0.6856471969474611,0.9712837837837838,0.34622192,0.8400072089259792,3999,592,3407
original,0.6856471969474611,0.972972972972973,0.3461727,0.8400072089259792,3999,592,3407
original,0.687408277076607,0.972972972972973,0.3443909,0.8400072089259792,3999,592,3407
original,0.6879953037863222,0.972972972972973,0.3443463,0.8400072089259792,3999,592,3407
original,0.6900498972703258,0.972972972972973,0.34276104,0.8400072089259792,3999,592,3407
original,0.6906369239800411,0.972972972972973,0.34256297,0.8400072089259792,3999,592,3407
original,0.6909304373348988,0.972972972972973,0.34251806,0.8400072089259792,3999,592,3407
original,0.6909304373348988,0.9746621621621622,0.34232575,0.8400072089259792,3999,592,3407
original,0.6982682712063399,0.9746621621621622,0.33666235,0.8400072089259792,3999,592,3407
original,0.6982682712063399,0.9763513513513513,0.33648682,0.8400072089259792,3999,592,3407
original,0.700616378045201,0.9763513513513513,0.3348677,0.8400072089259792,3999,592,3407
original,0.700616378045201,0.9780405405405406,0.33474624,0.8400072089259792,3999,592,3407
original,0.7047255650132082,0.9780405405405406,0.33102405,0.8400072089259792,3999,592,3407
original,0.7053125917229234,0.9780405405405406,0.3308836,0.8400072089259792,3999,592,3407
original,0.7097152920457881,0.9780405405405406,0.32835466,0.8400072089259792,3999,592,3407
original,0.7097152920457881,0.9797297297297297,0.32830042,0.8400072089259792,3999,592,3407
original,0.7108893454652186,0.9797297297297297,0.32818317,0.8400072089259792,3999,592,3407
original,0.7108893454652186,0.981418918918919,0.3281462,0.8400072089259792,3999,592,3407
original,0.7132374523040799,0.981418918918919,0.3267197,0.8400072089259792,3999,592,3407
original,0.7132374523040799,0.9831081081081081,0.32626736,0.8400072089259792,3999,592,3407
original,0.7185206926915174,0.9831081081081081,0.3234554,0.8400072089259792,3999,592,3407
original,0.7185206926915174,0.9847972972972973,0.32309276,0.8400072089259792,3999,592,3407
original,0.7191077194012327,0.9847972972972973,0.32266295,0.8400072089259792,3999,592,3407
original,0.7191077194012327,0.9864864864864865,0.3223756,0.8400072089259792,3999,592,3407
original,0.721455826240094,0.9864864864864865,0.32099327,0.8400072089259792,3999,592,3407
original,0.721455826240094,0.9881756756756757,0.32045615,0.8400072089259792,3999,592,3407
original,0.7323158203698268,0.9881756756756757,0.31237507,0.8400072089259792,3999,592,3407
original,0.7329028470795421,0.9881756756756757,0.31219015,0.8400072089259792,3999,592,3407
original,0.7455239213384209,0.9881756756756757,0.302868,0.8400072089259792,3999,592,3407
original,0.7455239213384209,0.9898648648648649,0.30280858,0.8400072089259792,3999,592,3407
original,0.747872028177282,0.9898648648648649,0.3001092,0.8400072089259792,3999,592,3407
original,0.7484590548869974,0.9898648648648649,0.3000504,0.8400072089259792,3999,592,3407
original,0.7637217493395949,0.9898648648648649,0.2865945,0.8400072089259792,3999,592,3407
original,0.7643087760493102,0.9898648648648649,0.2865653,0.8400072089259792,3999,592,3407
original,0.7713530965658938,0.9898648648648649,0.28146443,0.8400072089259792,3999,592,3407
original,0.7713530965658938,0.9915540540540541,0.28122848,0.8400072089259792,3999,592,3407
original,0.7916055180510714,0.9915540540540541,0.26434058,0.8400072089259792,3999,592,3407
original,0.7921925447607866,0.9915540540540541,0.26420993,0.8400072089259792,3999,592,3407
original,0.7942471382447901,0.9915540540540541,0.26306695,0.8400072089259792,3999,592,3407
original,0.7948341649545054,0.9915540540540541,0.2628036,0.8400072089259792,3999,592,3407
original,0.7957147050190784,0.9915540540540541,0.26227129,0.8400072089259792,3999,592,3407
original,0.7963017317287937,0.9915540540540541,0.2622087,0.8400072089259792,3999,592,3407
original,0.8092163193425301,0.9915540540540541,0.25226462,0.8400072089259792,3999,592,3407
original,0.8092163193425301,0.9932432432432432,0.25196674,0.8400072089259792,3999,592,3407
original,0.8206633401819783,0.9932432432432432,0.24547389,0.8400072089259792,3999,592,3407
original,0.8212503668916936,0.9932432432432432,0.2454583,0.8400072089259792,3999,592,3407
original,0.8297622541825653,0.9932432432432432,0.23771363,0.8400072089259792,3999,592,3407
original,0.8297622541825653,0.9949324324324325,0.23739664,0.8400072089259792,3999,592,3407
original,0.8362195479894335,0.9949324324324325,0.2328287,0.8400072089259792,3999,592,3407
original,0.8362195479894335,0.9966216216216216,0.23259652,0.8400072089259792,3999,592,3407
original,0.8388611681831524,0.9966216216216216,0.23174389,0.8400072089259792,3999,592,3407
original,0.8397417082477253,0.9966216216216216,0.23172465,0.8400072089259792,3999,592,3407
original,0.8409157616671559,0.9966216216216216,0.230598,0.8400072089259792,3999,592,3407
original,0.8409157616671559,0.9983108108108109,0.23057917,0.8400072089259792,3999,592,3407
original,0.9040211329615497,0.9983108108108109,0.18618429,0.8400072089259792,3999,592,3407
original,0.9046081596712651,0.9983108108108109,0.18606937,0.8400072089259792,3999,592,3407
original,0.9107719401232756,0.9983108108108109,0.18031397,0.8400072089259792,3999,592,3407
original,0.9113589668329909,0.9983108108108109,0.18017298,0.8400072089259792,3999,592,3407
original,0.915468153800998,0.9983108108108109,0.17619282,0.8400072089259792,3999,592,3407
original,0.915468153800998,1.0,0.17609942,0.8400072089259792,3999,592,3407
original,0.9351335485764602,1.0,0.1572042,0.8400072089259792,3999,592,3407
original,0.9357205752861755,1.0,0.15717785,0.8400072089259792,3999,592,3407
original,1.0,1.0,0.031973068,0.8400072089259792,3999,592,3407
strict,0.0,0.0,,0.7943358006053931,1683,407,1276
strict,0.0007836990595611285,0.0,0.9975839,0.7943358006053931,1683,407,1276
strict,0.001567398119122257,0.0,0.99276924,0.7943358006053931,1683,407,1276
strict,0.001567398119122257,0.002457002457002457,0.99022734,0.7943358006053931,1683,407,1276
strict,0.003134796238244514,0.002457002457002457,0.9870974,0.7943358006053931,1683,407,1276
strict,0.003134796238244514,0.004914004914004914,0.9785032,0.7943358006053931,1683,407,1276
strict,0.0054858934169279,0.004914004914004914,0.96772915,0.7943358006053931,1683,407,1276
strict,0.0054858934169279,0.007371007371007371,0.9672053,0.7943358006053931,1683,407,1276
strict,0.007053291536050157,0.007371007371007371,0.9583821,0.7943358006053931,1683,407,1276
strict,0.007053291536050157,0.012285012285012284,0.95219344,0.7943358006053931,1683,407,1276
strict,0.009404388714733543,0.012285012285012284,0.9463408,0.7943358006053931,1683,407,1276
strict,0.009404388714733543,0.019656019656019656,0.9382889,0.7943358006053931,1683,407,1276
strict,0.014106583072100314,0.019656019656019656,0.9342562,0.7943358006053931,1683,407,1276
strict,0.014106583072100314,0.02457002457002457,0.93168235,0.7943358006053931,1683,407,1276
strict,0.014890282131661442,0.02457002457002457,0.9308617,0.7943358006053931,1683,407,1276
strict,0.014890282131661442,0.029484029484029485,0.9271666,0.7943358006053931,1683,407,1276
strict,0.016457680250783698,0.029484029484029485,0.92616427,0.7943358006053931,1683,407,1276
strict,0.016457680250783698,0.03194103194103194,0.92561316,0.7943358006053931,1683,407,1276
strict,0.018025078369905956,0.03194103194103194,0.92382205,0.7943358006053931,1683,407,1276
strict,0.018025078369905956,0.036855036855036855,0.9170226,0.7943358006053931,1683,407,1276
strict,0.018808777429467086,0.036855036855036855,0.9157244,0.7943358006053931,1683,407,1276
strict,0.018808777429467086,0.03931203931203931,0.9148256,0.7943358006053931,1683,407,1276
strict,0.02037617554858934,0.03931203931203931,0.91352427,0.7943358006053931,1683,407,1276
strict,0.02037617554858934,0.044226044226044224,0.9125979,0.7943358006053931,1683,407,1276
strict,0.02115987460815047,0.044226044226044224,0.9123871,0.7943358006053931,1683,407,1276
strict,0.02115987460815047,0.04668304668304668,0.91107,0.7943358006053931,1683,407,1276
strict,0.0219435736677116,0.04668304668304668,0.91028094,0.7943358006053931,1683,407,1276
strict,0.023510971786833857,0.04668304668304668,0.90990794,0.7943358006053931,1683,407,1276
strict,0.023510971786833857,0.04914004914004914,0.90950316,0.7943358006053931,1683,407,1276
strict,0.025078369905956112,0.04914004914004914,0.90688,0.7943358006053931,1683,407,1276
strict,0.02586206896551724,0.04914004914004914,0.9068365,0.7943358006053931,1683,407,1276
strict,0.02586206896551724,0.05405405405405406,0.9057527,0.7943358006053931,1683,407,1276
strict,0.03134796238244514,0.05405405405405406,0.9003769,0.7943358006053931,1683,407,1276
strict,0.03134796238244514,0.06142506142506143,0.8988267,0.7943358006053931,1683,407,1276
strict,0.03213166144200627,0.06142506142506143,0.8986281,0.7943358006053931,1683,407,1276
strict,0.03213166144200627,0.07862407862407862,0.8906051,0.7943358006053931,1683,407,1276
strict,0.032915360501567396,0.07862407862407862,0.89049244,0.7943358006053931,1683,407,1276
strict,0.032915360501567396,0.08353808353808354,0.8899147,0.7943358006053931,1683,407,1276
strict,0.03369905956112853,0.08353808353808354,0.8897593,0.7943358006053931,1683,407,1276
strict,0.03369905956112853,0.085995085995086,0.8889328,0.7943358006053931,1683,407,1276
strict,0.034482758620689655,0.085995085995086,0.8888819,0.7943358006053931,1683,407,1276
strict,0.034482758620689655,0.09828009828009827,0.88620734,0.7943358006053931,1683,407,1276
strict,0.034482758620689655,0.10319410319410319,0.8860914,0.7943358006053931,1683,407,1276
strict,0.034482758620689655,0.11302211302211303,0.884843,0.7943358006053931,1683,407,1276
strict,0.03526645768025078,0.11302211302211303,0.88477886,0.7943358006053931,1683,407,1276
strict,0.03526645768025078,0.12039312039312039,0.88368016,0.7943358006053931,1683,407,1276
strict,0.03605015673981191,0.12039312039312039,0.8834127,0.7943358006053931,1683,407,1276
strict,0.03605015673981191,0.12285012285012285,0.8827009,0.7943358006053931,1683,407,1276
strict,0.03683385579937304,0.12285012285012285,0.8818769,0.7943358006053931,1683,407,1276
strict,0.03683385579937304,0.12530712530712532,0.8816715,0.7943358006053931,1683,407,1276
strict,0.03761755485893417,0.12530712530712532,0.8816533,0.7943358006053931,1683,407,1276
strict,0.03761755485893417,0.12776412776412777,0.88103485,0.7943358006053931,1683,407,1276
strict,0.0384012539184953,0.12776412776412777,0.8810203,0.7943358006053931,1683,407,1276
strict,0.0384012539184953,0.13022113022113022,0.880417,0.7943358006053931,1683,407,1276
strict,0.039968652037617555,0.13022113022113022,0.8778006,0.7943358006053931,1683,407,1276
strict,0.039968652037617555,0.13267813267813267,0.8775928,0.7943358006053931,1683,407,1276
strict,0.04075235109717868,0.13267813267813267,0.8773873,0.7943358006053931,1683,407,1276
strict,0.04075235109717868,0.14004914004914004,0.8766782,0.7943358006053931,1683,407,1276
strict,0.04231974921630094,0.14004914004914004,0.87551343,0.7943358006053931,1683,407,1276
strict,0.04231974921630094,0.15233415233415235,0.8726419,0.7943358006053931,1683,407,1276
strict,0.04310344827586207,0.15233415233415235,0.87261224,0.7943358006053931,1683,407,1276
strict,0.04310344827586207,0.17444717444717445,0.86966366,0.7943358006053931,1683,407,1276
strict,0.045454545454545456,0.17444717444717445,0.8687477,0.7943358006053931,1683,407,1276
strict,0.045454545454545456,0.1769041769041769,0.86709476,0.7943358006053931,1683,407,1276
strict,0.047021943573667714,0.1769041769041769,0.86670655,0.7943358006053931,1683,407,1276
strict,0.047021943573667714,0.18181818181818182,0.8647603,0.7943358006053931,1683,407,1276
strict,0.04780564263322884,0.18181818181818182,0.8639026,0.7943358006053931,1683,407,1276
strict,0.04780564263322884,0.1891891891891892,0.8635037,0.7943358006053931,1683,407,1276
