analysis_set,recall,precision,threshold,pr_auc,n,n_pos,n_neg
original,0.5304054054054054,0.48909657320872274,0.7638531,0.44064149552255333,3999,592,3407
original,0.5304054054054054,0.48985959438377535,0.7639981,0.44064149552255333,3999,592,3407
original,0.5304054054054054,0.490625,0.76432574,0.44064149552255333,3999,592,3407
original,0.5304054054054054,0.49139280125195617,0.7643409,0.44064149552255333,3999,592,3407
original,0.5287162162162162,0.49059561128526646,0.76436794,0.44064149552255333,3999,592,3407
original,0.527027027027027,0.4897959183673469,0.764685,0.44064149552255333,3999,592,3407
original,0.527027027027027,0.49056603773584906,0.76469696,0.44064149552255333,3999,592,3407
original,0.527027027027027,0.49133858267716535,0.7647466,0.44064149552255333,3999,592,3407
original,0.527027027027027,0.4921135646687697,0.7648793,0.44064149552255333,3999,592,3407
original,0.527027027027027,0.4928909952606635,0.76543874,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.4920886075949367,0.76543975,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.4928684627575277,0.7657182,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.4936507936507937,0.7657287,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.4944356120826709,0.76574546,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.49522292993630573,0.76578236,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.4960127591706539,0.7657914,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.4968051118210863,0.76604104,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.4976,0.7663035,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.4983974358974359,0.7666688,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.49919743178170145,0.7667114,0.44064149552255333,3999,592,3407
original,0.5253378378378378,0.5,0.7669279,0.44064149552255333,3999,592,3407
original,0.5236486486486487,0.499194847020934,0.7670202,0.44064149552255333,3999,592,3407
original,0.5236486486486487,0.5,0.7670936,0.44064149552255333,3999,592,3407
original,0.5219594594594594,0.4991922455573506,0.76748776,0.44064149552255333,3999,592,3407
original,0.5219594594594594,0.5,0.7674981,0.44064149552255333,3999,592,3407
original,0.5219594594594594,0.5008103727714749,0.7675922,0.44064149552255333,3999,592,3407
original,0.518581081081081,0.4991869918699187,0.76786727,0.44064149552255333,3999,592,3407
original,0.518581081081081,0.5,0.76787066,0.44064149552255333,3999,592,3407
original,0.518581081081081,0.5008156606851549,0.7681011,0.44064149552255333,3999,592,3407
original,0.518581081081081,0.5016339869281046,0.76824844,0.44064149552255333,3999,592,3407
original,0.5168918918918919,0.5008183306055647,0.7683252,0.44064149552255333,3999,592,3407
original,0.5168918918918919,0.5016393442622951,0.76839536,0.44064149552255333,3999,592,3407
original,0.5168918918918919,0.5024630541871922,0.76875067,0.44064149552255333,3999,592,3407
original,0.5168918918918919,0.5032894736842105,0.7690252,0.44064149552255333,3999,592,3407
original,0.5168918918918919,0.5041186161449753,0.76905096,0.44064149552255333,3999,592,3407
original,0.5168918918918919,0.504950495049505,0.7691703,0.44064149552255333,3999,592,3407
original,0.5152027027027027,0.5041322314049587,0.7693877,0.44064149552255333,3999,592,3407
original,0.5152027027027027,0.5049668874172185,0.7696837,0.44064149552255333,3999,592,3407
original,0.5152027027027027,0.5066445182724253,0.76993847,0.44064149552255333,3999,592,3407
original,0.5135135135135135,0.5058236272878536,0.7699661,0.44064149552255333,3999,592,3407
original,0.5135135135135135,0.5066666666666667,0.7699814,0.44064149552255333,3999,592,3407
original,0.5135135135135135,0.5075125208681135,0.7699853,0.44064149552255333,3999,592,3407
original,0.5118243243243243,0.5066889632107023,0.76999676,0.44064149552255333,3999,592,3407
original,0.5101351351351351,0.5058626465661642,0.77004945,0.44064149552255333,3999,592,3407
original,0.5101351351351351,0.5067114093959731,0.7700496,0.44064149552255333,3999,592,3407
original,0.5101351351351351,0.507563025210084,0.77026176,0.44064149552255333,3999,592,3407
original,0.5101351351351351,0.5084175084175084,0.77026856,0.44064149552255333,3999,592,3407
original,0.5101351351351351,0.5092748735244519,0.77051675,0.44064149552255333,3999,592,3407
original,0.5084459459459459,0.5084459459459459,0.77060795,0.44064149552255333,3999,592,3407
original,0.5084459459459459,0.5093062605752962,0.77113473,0.44064149552255333,3999,592,3407
original,0.5084459459459459,0.5101694915254237,0.7712728,0.44064149552255333,3999,592,3407
original,0.5067567567567568,0.5093378607809848,0.7715853,0.44064149552255333,3999,592,3407
original,0.5067567567567568,0.5102040816326531,0.77171004,0.44064149552255333,3999,592,3407
original,0.5067567567567568,0.5110732538330494,0.77293324,0.44064149552255333,3999,592,3407
original,0.5067567567567568,0.5119453924914675,0.77302384,0.44064149552255333,3999,592,3407
original,0.5067567567567568,0.5128205128205128,0.7730424,0.44064149552255333,3999,592,3407
original,0.5067567567567568,0.5136986301369864,0.77312297,0.44064149552255333,3999,592,3407
original,0.5050675675675675,0.5128644939965694,0.77364373,0.44064149552255333,3999,592,3407
original,0.5033783783783784,0.5120274914089347,0.7736566,0.44064149552255333,3999,592,3407
original,0.5016891891891891,0.5111876075731497,0.77419734,0.44064149552255333,3999,592,3407
original,0.5,0.5103448275862069,0.7742677,0.44064149552255333,3999,592,3407
original,0.4983108108108108,0.5094991364421416,0.7743605,0.44064149552255333,3999,592,3407
original,0.4983108108108108,0.5103806228373703,0.77440196,0.44064149552255333,3999,592,3407
original,0.4983108108108108,0.511265164644714,0.7744888,0.44064149552255333,3999,592,3407
original,0.4966216216216216,0.5104166666666666,0.774549,0.44064149552255333,3999,592,3407
original,0.4966216216216216,0.5113043478260869,0.7749009,0.44064149552255333,3999,592,3407
original,0.4966216216216216,0.5121951219512195,0.77502155,0.44064149552255333,3999,592,3407
original,0.4966216216216216,0.5130890052356021,0.7750782,0.44064149552255333,3999,592,3407
original,0.49493243243243246,0.5122377622377622,0.77510214,0.44064149552255333,3999,592,3407
original,0.49324324324324326,0.51138353765324,0.7752154,0.44064149552255333,3999,592,3407
original,0.49324324324324326,0.512280701754386,0.7756463,0.44064149552255333,3999,592,3407
original,0.49155405405405406,0.5114235500878734,0.7762636,0.44064149552255333,3999,592,3407
original,0.48986486486486486,0.5105633802816901,0.7767788,0.44064149552255333,3999,592,3407
original,0.48986486486486486,0.5114638447971781,0.77695256,0.44064149552255333,3999,592,3407
original,0.48986486486486486,0.5123674911660777,0.777022,0.44064149552255333,3999,592,3407
original,0.48986486486486486,0.5132743362831859,0.77707803,0.44064149552255333,3999,592,3407
original,0.48817567567567566,0.5133214920071048,0.7771829,0.44064149552255333,3999,592,3407
original,0.48817567567567566,0.5142348754448398,0.7775146,0.44064149552255333,3999,592,3407
original,0.48817567567567566,0.5151515151515151,0.77792895,0.44064149552255333,3999,592,3407
original,0.48817567567567566,0.5160714285714286,0.777951,0.44064149552255333,3999,592,3407
original,0.4864864864864865,0.5152057245080501,0.77798045,0.44064149552255333,3999,592,3407
original,0.4864864864864865,0.5161290322580645,0.7780177,0.44064149552255333,3999,592,3407
original,0.4847972972972973,0.5152603231597845,0.7780262,0.44064149552255333,3999,592,3407
original,0.4831081081081081,0.5143884892086331,0.7781341,0.44064149552255333,3999,592,3407
original,0.4814189189189189,0.5135135135135135,0.778216,0.44064149552255333,3999,592,3407
original,0.4814189189189189,0.5144404332129964,0.7783514,0.44064149552255333,3999,592,3407
original,0.4814189189189189,0.515370705244123,0.7786672,0.44064149552255333,3999,592,3407
original,0.4797297297297297,0.5144927536231884,0.77878904,0.44064149552255333,3999,592,3407
original,0.4780405405405405,0.5136116152450091,0.7788582,0.44064149552255333,3999,592,3407
original,0.4780405405405405,0.5145454545454545,0.77894294,0.44064149552255333,3999,592,3407
original,0.47635135135135137,0.5136612021857924,0.7789935,0.44064149552255333,3999,592,3407
original,0.47635135135135137,0.5145985401459854,0.77909803,0.44064149552255333,3999,592,3407
original,0.47466216216216217,0.5137111517367459,0.7795111,0.44064149552255333,3999,592,3407
original,0.47466216216216217,0.5146520146520146,0.77967143,0.44064149552255333,3999,592,3407
original,0.47466216216216217,0.5155963302752293,0.7797955,0.44064149552255333,3999,592,3407
original,0.47466216216216217,0.5165441176470589,0.7803382,0.44064149552255333,3999,592,3407
original,0.47466216216216217,0.5174953959484346,0.7804311,0.44064149552255333,3999,592,3407
original,0.47297297297297297,0.5166051660516605,0.78093326,0.44064149552255333,3999,592,3407
original,0.47297297297297297,0.5175600739371534,0.78100955,0.44064149552255333,3999,592,3407
original,0.47297297297297297,0.5185185185185185,0.7810178,0.44064149552255333,3999,592,3407
original,0.47128378378378377,0.5176252319109462,0.7810521,0.44064149552255333,3999,592,3407
original,0.47128378378378377,0.5185873605947955,0.7816279,0.44064149552255333,3999,592,3407
original,0.46959459459459457,0.5176908752327747,0.7817141,0.44064149552255333,3999,592,3407
original,0.46959459459459457,0.5186567164179104,0.7818175,0.44064149552255333,3999,592,3407
original,0.46790540540540543,0.5177570093457944,0.7819227,0.44064149552255333,3999,592,3407
original,0.46790540540540543,0.5187265917602997,0.7820305,0.44064149552255333,3999,592,3407
original,0.46790540540540543,0.5196998123827392,0.7820761,0.44064149552255333,3999,592,3407
original,0.46790540540540543,0.5206766917293233,0.78222084,0.44064149552255333,3999,592,3407
original,0.46790540540540543,0.5216572504708098,0.7824888,0.44064149552255333,3999,592,3407
original,0.46790540540540543,0.5226415094339623,0.7827109,0.44064149552255333,3999,592,3407
original,0.46790540540540543,0.5236294896030246,0.7827964,0.44064149552255333,3999,592,3407
original,0.46621621621621623,0.5227272727272727,0.78279805,0.44064149552255333,3999,592,3407
original,0.46621621621621623,0.523719165085389,0.7828985,0.44064149552255333,3999,592,3407
original,0.46621621621621623,0.5247148288973384,0.7829031,0.44064149552255333,3999,592,3407
original,0.46452702702702703,0.5238095238095238,0.7829703,0.44064149552255333,3999,592,3407
original,0.46283783783783783,0.5229007633587787,0.78315413,0.44064149552255333,3999,592,3407
original,0.46283783783783783,0.5239005736137667,0.7835369,0.44064149552255333,3999,592,3407
original,0.46114864864864863,0.5229885057471264,0.783636,0.44064149552255333,3999,592,3407
original,0.46114864864864863,0.5239923224568138,0.7838893,0.44064149552255333,3999,592,3407
original,0.4594594594594595,0.5230769230769231,0.7842107,0.44064149552255333,3999,592,3407
original,0.4560810810810811,0.5212355212355212,0.78456354,0.44064149552255333,3999,592,3407
original,0.4560810810810811,0.5222437137330754,0.78485274,0.44064149552255333,3999,592,3407
original,0.4543918918918919,0.5213178294573644,0.78523713,0.44064149552255333,3999,592,3407
original,0.4527027027027027,0.5203883495145631,0.7854407,0.44064149552255333,3999,592,3407
original,0.4527027027027027,0.5214007782101168,0.78559124,0.44064149552255333,3999,592,3407
original,0.4510135135135135,0.52046783625731,0.78565073,0.44064149552255333,3999,592,3407
original,0.44932432432432434,0.51953125,0.78582406,0.44064149552255333,3999,592,3407
original,0.44763513513513514,0.5185909980430529,0.78593963,0.44064149552255333,3999,592,3407
original,0.44763513513513514,0.5196078431372549,0.7861592,0.44064149552255333,3999,592,3407
original,0.44763513513513514,0.5206286836935167,0.78616947,0.44064149552255333,3999,592,3407
original,0.44594594594594594,0.5196850393700787,0.7863318,0.44064149552255333,3999,592,3407
original,0.44594594594594594,0.5207100591715976,0.7863965,0.44064149552255333,3999,592,3407
original,0.44594594594594594,0.5217391304347826,0.78653085,0.44064149552255333,3999,592,3407
original,0.44594594594594594,0.5227722772277228,0.7867235,0.44064149552255333,3999,592,3407
original,0.44594594594594594,0.5238095238095238,0.78694606,0.44064149552255333,3999,592,3407
original,0.44425675675675674,0.5228628230616302,0.7869991,0.44064149552255333,3999,592,3407
original,0.44425675675675674,0.5239043824701195,0.7873526,0.44064149552255333,3999,592,3407
original,0.44425675675675674,0.5249500998003992,0.7876015,0.44064149552255333,3999,592,3407
original,0.44425675675675674,0.526,0.7879784,0.44064149552255333,3999,592,3407
original,0.44256756756756754,0.5250501002004008,0.7884503,0.44064149552255333,3999,592,3407
original,0.4408783783783784,0.5240963855421686,0.78880894,0.44064149552255333,3999,592,3407
original,0.4391891891891892,0.5231388329979879,0.78892356,0.44064149552255333,3999,592,3407
original,0.4375,0.5221774193548387,0.7893075,0.44064149552255333,3999,592,3407
original,0.4358108108108108,0.5212121212121212,0.7899462,0.44064149552255333,3999,592,3407
original,0.4358108108108108,0.5222672064777328,0.7901864,0.44064149552255333,3999,592,3407
original,0.4358108108108108,0.5233265720081136,0.7902352,0.44064149552255333,3999,592,3407
original,0.4358108108108108,0.524390243902439,0.7904504,0.44064149552255333,3999,592,3407
original,0.4341216216216216,0.5234215885947047,0.7906737,0.44064149552255333,3999,592,3407
original,0.4341216216216216,0.5244897959183673,0.7909546,0.44064149552255333,3999,592,3407
original,0.43243243243243246,0.523517382413088,0.7912679,0.44064149552255333,3999,592,3407
original,0.43243243243243246,0.5245901639344263,0.79134476,0.44064149552255333,3999,592,3407
original,0.43074324324324326,0.5236139630390144,0.7914579,0.44064149552255333,3999,592,3407
original,0.43074324324324326,0.5246913580246914,0.7914603,0.44064149552255333,3999,592,3407
original,0.43074324324324326,0.5257731958762887,0.7916296,0.44064149552255333,3999,592,3407
original,0.43074324324324326,0.5268595041322314,0.79190314,0.44064149552255333,3999,592,3407
original,0.43074324324324326,0.5279503105590062,0.7923048,0.44064149552255333,3999,592,3407
original,0.42905405405405406,0.5269709543568465,0.7924226,0.44064149552255333,3999,592,3407
original,0.42905405405405406,0.5280665280665281,0.7924932,0.44064149552255333,3999,592,3407
original,0.42736486486486486,0.5270833333333333,0.79261255,0.44064149552255333,3999,592,3407
original,0.42567567567567566,0.5260960334029228,0.7927308,0.44064149552255333,3999,592,3407
original,0.42567567567567566,0.5271966527196653,0.7928872,0.44064149552255333,3999,592,3407
original,0.42567567567567566,0.5283018867924528,0.79311657,0.44064149552255333,3999,592,3407
original,0.42567567567567566,0.5294117647058824,0.7932921,0.44064149552255333,3999,592,3407
original,0.4239864864864865,0.5284210526315789,0.79337037,0.44064149552255333,3999,592,3407
original,0.4239864864864865,0.5295358649789029,0.7935523,0.44064149552255333,3999,592,3407
original,0.4239864864864865,0.5306553911205074,0.79359716,0.44064149552255333,3999,592,3407
original,0.4222972972972973,0.5296610169491526,0.7936008,0.44064149552255333,3999,592,3407
original,0.4222972972972973,0.5307855626326964,0.7939718,0.44064149552255333,3999,592,3407
original,0.4206081081081081,0.5297872340425532,0.79417515,0.44064149552255333,3999,592,3407
original,0.4206081081081081,0.5309168443496801,0.79451257,0.44064149552255333,3999,592,3407
original,0.4206081081081081,0.532051282051282,0.7950402,0.44064149552255333,3999,592,3407
original,0.4189189189189189,0.5310492505353319,0.79551405,0.44064149552255333,3999,592,3407
original,0.4172297297297297,0.5300429184549357,0.79628426,0.44064149552255333,3999,592,3407
original,0.4155405405405405,0.5290322580645161,0.7963799,0.44064149552255333,3999,592,3407
original,0.4155405405405405,0.531317494600432,0.7969712,0.44064149552255333,3999,592,3407
original,0.4155405405405405,0.5324675324675324,0.79719645,0.44064149552255333,3999,592,3407
original,0.4155405405405405,0.5336225596529284,0.79726565,0.44064149552255333,3999,592,3407
original,0.4155405405405405,0.5347826086956522,0.79728913,0.44064149552255333,3999,592,3407
original,0.41385135135135137,0.5337690631808278,0.7978785,0.44064149552255333,3999,592,3407
original,0.41216216216216217,0.5327510917030568,0.7982477,0.44064149552255333,3999,592,3407
original,0.41216216216216217,0.5339168490153173,0.7987392,0.44064149552255333,3999,592,3407
original,0.41216216216216217,0.5350877192982456,0.79894996,0.44064149552255333,3999,592,3407
original,0.41047297297297297,0.5340659340659341,0.79898983,0.44064149552255333,3999,592,3407
original,0.40878378378378377,0.5330396475770925,0.7990893,0.44064149552255333,3999,592,3407
original,0.40878378378378377,0.5342163355408388,0.7991748,0.44064149552255333,3999,592,3407
original,0.40878378378378377,0.5353982300884956,0.7992593,0.44064149552255333,3999,592,3407
original,0.40878378378378377,0.5365853658536586,0.79929245,0.44064149552255333,3999,592,3407
original,0.40878378378378377,0.5377777777777778,0.7994404,0.44064149552255333,3999,592,3407
original,0.40878378378378377,0.5389755011135857,0.79983103,0.44064149552255333,3999,592,3407
original,0.40878378378378377,0.5401785714285714,0.80092156,0.44064149552255333,3999,592,3407
original,0.40878378378378377,0.5413870246085011,0.80106515,0.44064149552255333,3999,592,3407
original,0.40709459459459457,0.5403587443946188,0.8015046,0.44064149552255333,3999,592,3407
original,0.40709459459459457,0.5427927927927928,0.8015914,0.44064149552255333,3999,592,3407
original,0.40540540540540543,0.5417607223476298,0.8018772,0.44064149552255333,3999,592,3407
original,0.40371621621621623,0.5407239819004525,0.8021298,0.44064149552255333,3999,592,3407
original,0.40371621621621623,0.5419501133786848,0.8026805,0.44064149552255333,3999,592,3407
original,0.40202702702702703,0.5409090909090909,0.8033447,0.44064149552255333,3999,592,3407
original,0.40033783783783783,0.5398633257403189,0.80342966,0.44064149552255333,3999,592,3407
original,0.39864864864864863,0.5388127853881278,0.80348396,0.44064149552255333,3999,592,3407
original,0.39864864864864863,0.540045766590389,0.80362225,0.44064149552255333,3999,592,3407
original,0.39864864864864863,0.5412844036697247,0.80366534,0.44064149552255333,3999,592,3407
original,0.39864864864864863,0.542528735632184,0.8044131,0.44064149552255333,3999,592,3407
original,0.39864864864864863,0.5450346420323325,0.80451226,0.44064149552255333,3999,592,3407
original,0.3969594594594595,0.5439814814814815,0.8045304,0.44064149552255333,3999,592,3407
original,0.3969594594594595,0.5452436194895591,0.8045612,0.44064149552255333,3999,592,3407
original,0.3952702702702703,0.5441860465116279,0.8046557,0.44064149552255333,3999,592,3407
original,0.3952702702702703,0.5454545454545454,0.8048909,0.44064149552255333,3999,592,3407
original,0.3935810810810811,0.544392523364486,0.80497754,0.44064149552255333,3999,592,3407
original,0.3918918918918919,0.5433255269320844,0.8055594,0.44064149552255333,3999,592,3407
original,0.3902027027027027,0.5422535211267606,0.8060955,0.44064149552255333,3999,592,3407
original,0.3885135135135135,0.5411764705882353,0.80609715,0.44064149552255333,3999,592,3407
original,0.3885135135135135,0.5424528301886793,0.806248,0.44064149552255333,3999,592,3407
original,0.38682432432432434,0.541371158392435,0.8063032,0.44064149552255333,3999,592,3407
original,0.38513513513513514,0.5402843601895735,0.8063104,0.44064149552255333,3999,592,3407
original,0.38513513513513514,0.5415676959619953,0.8064453,0.44064149552255333,3999,592,3407
original,0.38513513513513514,0.5428571428571428,0.80666333,0.44064149552255333,3999,592,3407
original,0.38344594594594594,0.5417661097852029,0.8068187,0.44064149552255333,3999,592,3407
original,0.38175675675675674,0.5406698564593302,0.8069805,0.44064149552255333,3999,592,3407
original,0.38175675675675674,0.5419664268585132,0.8071749,0.44064149552255333,3999,592,3407
original,0.38006756756756754,0.5408653846153846,0.8071959,0.44064149552255333,3999,592,3407
original,0.3783783783783784,0.5397590361445783,0.8075714,0.44064149552255333,3999,592,3407
original,0.3783783783783784,0.5410628019323671,0.8076806,0.44064149552255333,3999,592,3407
original,0.3783783783783784,0.5423728813559322,0.8080665,0.44064149552255333,3999,592,3407
original,0.3766891891891892,0.5412621359223301,0.80834216,0.44064149552255333,3999,592,3407
original,0.3766891891891892,0.5425790754257908,0.80837107,0.44064149552255333,3999,592,3407
original,0.3766891891891892,0.5439024390243903,0.80855066,0.44064149552255333,3999,592,3407
original,0.3766891891891892,0.5452322738386308,0.80888903,0.44064149552255333,3999,592,3407
original,0.375,0.5441176470588235,0.8093451,0.44064149552255333,3999,592,3407
original,0.375,0.5454545454545454,0.8094114,0.44064149552255333,3999,592,3407
original,0.375,0.5467980295566502,0.8094151,0.44064149552255333,3999,592,3407
original,0.3733108108108108,0.5456790123456791,0.8097186,0.44064149552255333,3999,592,3407
original,0.3733108108108108,0.5470297029702971,0.8097853,0.44064149552255333,3999,592,3407
original,0.3733108108108108,0.5483870967741935,0.809831,0.44064149552255333,3999,592,3407
original,0.3733108108108108,0.5497512437810945,0.81011903,0.44064149552255333,3999,592,3407
original,0.3733108108108108,0.5511221945137157,0.8106974,0.44064149552255333,3999,592,3407
original,0.3716216216216216,0.55,0.81084317,0.44064149552255333,3999,592,3407
original,0.3716216216216216,0.5513784461152882,0.8110979,0.44064149552255333,3999,592,3407
original,0.36993243243243246,0.550251256281407,0.81113565,0.44064149552255333,3999,592,3407
original,0.36993243243243246,0.5516372795969773,0.8113286,0.44064149552255333,3999,592,3407
original,0.36993243243243246,0.553030303030303,0.8120664,0.44064149552255333,3999,592,3407
original,0.36824324324324326,0.5518987341772152,0.81209785,0.44064149552255333,3999,592,3407
original,0.36824324324324326,0.5532994923857868,0.81227356,0.44064149552255333,3999,592,3407
original,0.36655405405405406,0.5521628498727735,0.8123201,0.44064149552255333,3999,592,3407
original,0.36655405405405406,0.5535714285714286,0.81237304,0.44064149552255333,3999,592,3407
original,0.36655405405405406,0.5549872122762148,0.812528,0.44064149552255333,3999,592,3407
original,0.36655405405405406,0.5564102564102564,0.81306624,0.44064149552255333,3999,592,3407
original,0.36655405405405406,0.5578406169665809,0.8135494,0.44064149552255333,3999,592,3407
original,0.36486486486486486,0.5567010309278351,0.81373715,0.44064149552255333,3999,592,3407
original,0.36317567567567566,0.5555555555555556,0.8139436,0.44064149552255333,3999,592,3407
original,0.36317567567567566,0.5569948186528497,0.8143841,0.44064149552255333,3999,592,3407
original,0.3614864864864865,0.5558441558441558,0.8144679,0.44064149552255333,3999,592,3407
original,0.3597972972972973,0.5546875,0.8152106,0.44064149552255333,3999,592,3407
original,0.3581081081081081,0.5535248041775457,0.81525946,0.44064149552255333,3999,592,3407
original,0.3581081081081081,0.5549738219895288,0.81528854,0.44064149552255333,3999,592,3407
original,0.3564189189189189,0.5538057742782152,0.81541103,0.44064149552255333,3999,592,3407
original,0.3547297297297297,0.5526315789473685,0.8155612,0.44064149552255333,3999,592,3407
original,0.3547297297297297,0.554089709762533,0.8157128,0.44064149552255333,3999,592,3407
original,0.3547297297297297,0.5555555555555556,0.8164709,0.44064149552255333,3999,592,3407
original,0.3530405405405405,0.5543766578249337,0.8167914,0.44064149552255333,3999,592,3407
original,0.3530405405405405,0.5558510638297872,0.81732535,0.44064149552255333,3999,592,3407
original,0.35135135135135137,0.5546666666666666,0.8174781,0.44064149552255333,3999,592,3407
original,0.34628378378378377,0.5510752688172043,0.81809366,0.44064149552255333,3999,592,3407
original,0.34628378378378377,0.5525606469002695,0.81833994,0.44064149552255333,3999,592,3407
original,0.34628378378378377,0.5540540540540541,0.8184353,0.44064149552255333,3999,592,3407
original,0.34459459459459457,0.5528455284552846,0.8186013,0.44064149552255333,3999,592,3407
original,0.34290540540540543,0.5516304347826086,0.8190125,0.44064149552255333,3999,592,3407
original,0.34290540540540543,0.553133514986376,0.8190632,0.44064149552255333,3999,592,3407
original,0.34290540540540543,0.5546448087431693,0.81925166,0.44064149552255333,3999,592,3407
original,0.34121621621621623,0.5534246575342465,0.8200257,0.44064149552255333,3999,592,3407
original,0.34121621621621623,0.554945054945055,0.820084,0.44064149552255333,3999,592,3407
original,0.33952702702702703,0.5537190082644629,0.8202691,0.44064149552255333,3999,592,3407
original,0.33783783783783783,0.5524861878453039,0.8203738,0.44064149552255333,3999,592,3407
original,0.33783783783783783,0.554016620498615,0.82046497,0.44064149552255333,3999,592,3407
original,0.33614864864864863,0.5527777777777778,0.82090217,0.44064149552255333,3999,592,3407
original,0.33614864864864863,0.5543175487465181,0.8213357,0.44064149552255333,3999,592,3407
original,0.3344594594594595,0.553072625698324,0.8213494,0.44064149552255333,3999,592,3407
original,0.3344594594594595,0.5546218487394958,0.8218981,0.44064149552255333,3999,592,3407
original,0.3344594594594595,0.5561797752808989,0.8219937,0.44064149552255333,3999,592,3407
original,0.3344594594594595,0.5577464788732395,0.8226735,0.44064149552255333,3999,592,3407
original,0.3327702702702703,0.556497175141243,0.8227948,0.44064149552255333,3999,592,3407
original,0.3310810810810811,0.5552407932011332,0.8228843,0.44064149552255333,3999,592,3407
original,0.3293918918918919,0.5539772727272727,0.8229467,0.44064149552255333,3999,592,3407
original,0.3277027027027027,0.5527065527065527,0.82296276,0.44064149552255333,3999,592,3407
original,0.3277027027027027,0.5542857142857143,0.82299924,0.44064149552255333,3999,592,3407
original,0.3277027027027027,0.5558739255014327,0.8230412,0.44064149552255333,3999,592,3407
original,0.3260135135135135,0.5545977011494253,0.82322645,0.44064149552255333,3999,592,3407
original,0.32432432432432434,0.553314121037464,0.823786,0.44064149552255333,3999,592,3407
original,0.32263513513513514,0.5520231213872833,0.8239546,0.44064149552255333,3999,592,3407
original,0.32094594594594594,0.5507246376811594,0.8244332,0.44064149552255333,3999,592,3407
original,0.32094594594594594,0.5523255813953488,0.82448804,0.44064149552255333,3999,592,3407
original,0.31925675675675674,0.5510204081632653,0.82516146,0.44064149552255333,3999,592,3407
original,0.31925675675675674,0.5526315789473685,0.8258623,0.44064149552255333,3999,592,3407
original,0.31925675675675674,0.5542521994134897,0.8259493,0.44064149552255333,3999,592,3407
original,0.31756756756756754,0.5529411764705883,0.82610786,0.44064149552255333,3999,592,3407
original,0.3158783783783784,0.551622418879056,0.8263706,0.44064149552255333,3999,592,3407
original,0.3158783783783784,0.5532544378698225,0.82658213,0.44064149552255333,3999,592,3407
original,0.3158783783783784,0.5548961424332344,0.82722116,0.44064149552255333,3999,592,3407
original,0.3158783783783784,0.5565476190476191,0.82724863,0.44064149552255333,3999,592,3407
original,0.3158783783783784,0.5582089552238806,0.827562,0.44064149552255333,3999,592,3407
original,0.3125,0.5555555555555556,0.8283066,0.44064149552255333,3999,592,3407
original,0.3125,0.5572289156626506,0.8284019,0.44064149552255333,3999,592,3407
original,0.3108108108108108,0.5558912386706949,0.82879615,0.44064149552255333,3999,592,3407
original,0.3108108108108108,0.5575757575757576,0.8292977,0.44064149552255333,3999,592,3407
original,0.3091216216216216,0.5562310030395137,0.8293195,0.44064149552255333,3999,592,3407
original,0.30743243243243246,0.5548780487804879,0.82972145,0.44064149552255333,3999,592,3407
original,0.30743243243243246,0.5565749235474006,0.8299289,0.44064149552255333,3999,592,3407
original,0.30743243243243246,0.558282208588957,0.83019686,0.44064149552255333,3999,592,3407
original,0.30743243243243246,0.56,0.8303145,0.44064149552255333,3999,592,3407
original,0.30743243243243246,0.5617283950617284,0.8311484,0.44064149552255333,3999,592,3407
original,0.30574324324324326,0.5603715170278638,0.8314615,0.44064149552255333,3999,592,3407
original,0.30405405405405406,0.5590062111801242,0.83180183,0.44064149552255333,3999,592,3407
original,0.30405405405405406,0.5607476635514018,0.8319863,0.44064149552255333,3999,592,3407
original,0.30236486486486486,0.559375,0.8320592,0.44064149552255333,3999,592,3407
original,0.30236486486486486,0.5611285266457681,0.832328,0.44064149552255333,3999,592,3407
original,0.30067567567567566,0.559748427672956,0.8325902,0.44064149552255333,3999,592,3407
original,0.2989864864864865,0.5583596214511041,0.8326783,0.44064149552255333,3999,592,3407
original,0.2972972972972973,0.5569620253164557,0.83290094,0.44064149552255333,3999,592,3407
original,0.2956081081081081,0.5555555555555556,0.8331379,0.44064149552255333,3999,592,3407
original,0.2939189189189189,0.554140127388535,0.833475,0.44064149552255333,3999,592,3407
original,0.2939189189189189,0.5559105431309904,0.83349884,0.44064149552255333,3999,592,3407
original,0.2939189189189189,0.5576923076923077,0.8337251,0.44064149552255333,3999,592,3407
original,0.2922297297297297,0.5562700964630225,0.83375525,0.44064149552255333,3999,592,3407
original,0.2905405405405405,0.5548387096774193,0.8339456,0.44064149552255333,3999,592,3407
original,0.2905405405405405,0.5566343042071198,0.8343242,0.44064149552255333,3999,592,3407
original,0.28885135135135137,0.5551948051948052,0.8344213,0.44064149552255333,3999,592,3407
original,0.28716216216216217,0.5537459283387622,0.8349755,0.44064149552255333,3999,592,3407
original,0.28716216216216217,0.5555555555555556,0.8352442,0.44064149552255333,3999,592,3407
original,0.28716216216216217,0.5573770491803278,0.83537596,0.44064149552255333,3999,592,3407
