fpr,tpr,threshold
0.6692789968652038,0.941031941031941,0.43201143
0.6692789968652038,0.9459459459459459,0.43156022
0.6700626959247649,0.9459459459459459,0.4315581
0.6716300940438872,0.9459459459459459,0.43109232
0.695141065830721,0.9459459459459459,0.42303312
0.695141065830721,0.9484029484029484,0.42279825
0.6967084639498433,0.9484029484029484,0.42207736
0.6967084639498433,0.9508599508599509,0.4220471
0.6990595611285266,0.9508599508599509,0.42066547
0.700626959247649,0.9508599508599509,0.42065603
0.7045454545454546,0.9508599508599509,0.41906643
0.7045454545454546,0.9533169533169533,0.4189279
0.7147335423197492,0.9533169533169533,0.4112541
0.7147335423197492,0.9557739557739557,0.41109222
0.7155172413793104,0.9557739557739557,0.41097513
0.7170846394984326,0.9557739557739557,0.4099917
0.7170846394984326,0.9582309582309583,0.4099723
0.719435736677116,0.9582309582309583,0.40864554
0.719435736677116,0.9606879606879607,0.4083462
0.7358934169278997,0.9606879606879607,0.3978815
0.737460815047022,0.9606879606879607,0.3976968
0.7390282131661442,0.9606879606879607,0.39639583
0.7390282131661442,0.9631449631449631,0.39609408
0.7421630094043887,0.9631449631449631,0.3937102
0.7421630094043887,0.9656019656019657,0.39362633
0.7437304075235109,0.9656019656019657,0.393196
0.7437304075235109,0.9680589680589681,0.39242163
0.7515673981191222,0.9680589680589681,0.38774368
0.7515673981191222,0.9705159705159705,0.38697207
0.7523510971786834,0.9705159705159705,0.38541967
0.7523510971786834,0.972972972972973,0.38515186
0.7695924764890282,0.972972972972973,0.37660694
0.7695924764890282,0.9754299754299754,0.37621117
0.7703761755485894,0.9754299754299754,0.37614828
0.7703761755485894,0.9803439803439803,0.3759303
0.7954545454545454,0.9803439803439803,0.35866022
0.7954545454545454,0.9828009828009828,0.35839188
0.8017241379310345,0.9828009828009828,0.35380712
0.8017241379310345,0.9877149877149877,0.35346836
0.8032915360501567,0.9877149877149877,0.3526125
0.8111285266457681,0.9877149877149877,0.3488533
0.8111285266457681,0.9901719901719902,0.3479293
0.8189655172413793,0.9901719901719902,0.34284315
0.8189655172413793,0.9926289926289926,0.34269217
0.8479623824451411,0.9926289926289926,0.3236578
0.8479623824451411,0.995085995085995,0.32354516
0.853448275862069,0.995085995085995,0.3202159
0.8550156739811913,0.995085995085995,0.31945568
0.8644200626959248,0.995085995085995,0.31263968
0.8659874608150471,0.995085995085995,0.31254345
0.8699059561128527,0.995085995085995,0.309724
0.8714733542319749,0.995085995085995,0.30902717
0.9130094043887147,0.995085995085995,0.28359133
0.9130094043887147,0.9975429975429976,0.28328255
0.920846394984326,0.9975429975429976,0.27918527
0.9224137931034483,0.9975429975429976,0.27857974
0.9357366771159875,0.9975429975429976,0.2685133
0.9373040752351097,0.9975429975429976,0.26792473
0.9608150470219435,0.9975429975429976,0.2494801
0.9608150470219435,1.0,0.24899998
1.0,1.0,0.17688203
